game,ply,move_number,side,fen_before,played_move,played_uci,best_uci,best_san,best_score_cp,after_score_cp,loss_cp,phase,is_capture,mate_event
201,23,12,White,r2q2kr/ppp1bp1p/3p3B/4nP2/6n1/3B4/PPP2PPP/RN1QK2R w KQ - 1 12,Bf4,h6f4,h6f4,Bf4,152,208,0,opening,False,False
201,24,12,Black,r2q2kr/ppp1bp1p/3p4/4nP2/5Bn1/3B4/PPP2PPP/RN1QK2R b KQ - 2 12,Bg5,e7g5,e5d3,Nxd3+,-208,-274,66,middlegame,False,False
201,25,13,White,r2q2kr/ppp2p1p/3p4/4nPb1/5Bn1/3B4/PPP2PPP/RN1QK2R w KQ - 3 13,Qd2,d1d2,f4e5,Bxe5,206,203,3,middlegame,False,False
201,26,13,Black,r2q2kr/ppp2p1p/3p4/4nPb1/5Bn1/3B4/PPPQ1PPP/RN2K2R b KQ - 4 13,h6,h7h6,e5d3,Nxd3+,-203,-241,38,middlegame,False,False
201,27,14,White,r2q2kr/ppp2p2/3p3p/4nPb1/5Bn1/3B4/PPPQ1PPP/RN2K2R w KQ - 0 14,h3,h2h3,b1c3,Nc3,241,66,175,middlegame,False,False
201,28,14,Black,r2q2kr/ppp2p2/3p3p/4nPb1/5Bn1/3B3P/PPPQ1PP1/RN2K2R b KQ - 0 14,Nxd3+,e5d3,g5f4,Bxf4,-56,-68,12,middlegame,True,False
201,29,15,White,r2q2kr/ppp2p2/3p3p/5Pb1/5Bn1/3n3P/PPPQ1PP1/RN2K2R w KQ - 0 15,cxd3,c2d3,c2d3,cxd3,68,161,0,middlegame,True,False
201,30,15,Black,r2q2kr/ppp2p2/3p3p/5Pb1/5Bn1/3P3P/PP1Q1PP1/RN2K2R b KQ - 0 15,Ne5,g4e5,d8f6,Qf6,-158,-200,42,middlegame,False,False
201,31,16,White,r2q2kr/ppp2p2/3p3p/4nPb1/5B2/3P3P/PP1Q1PP1/RN2K2R w KQ - 1 16,Bxg5,f4g5,e1g1,O-O,226,52,174,middlegame,True,False
201,32,16,Black,r2q2kr/ppp2p2/3p3p/4nPB1/8/3P3P/PP1Q1PP1/RN2K2R b KQ - 0 16,hxg5,h6g5,d8g5,Qxg5,-59,-278,219,middlegame,True,False
201,33,17,White,r2q2kr/ppp2p2/3p4/4nPp1/8/3P3P/PP1Q1PP1/RN2K2R w KQ - 0 17,Nc3,b1c3,b1c3,Nc3,235,240,0,middlegame,False,False
201,34,17,Black,r2q2kr/ppp2p2/3p4/4nPp1/8/2NP3P/PP1Q1PP1/R3K2R b KQ - 1 17,c6,c7c6,c7c5,c5,-263,-300,37,middlegame,False,False
201,35,18,White,r2q2kr/pp3p2/2pp4/4nPp1/8/2NP3P/PP1Q1PP1/R3K2R w KQ - 0 18,O-O-O,e1c1,e1c1,O-O-O,269,312,0,middlegame,False,False
201,36,18,Black,r2q2kr/pp3p2/2pp4/4nPp1/8/2NP3P/PP1Q1PP1/2KR3R b - - 1 18,Qa5,d8a5,d8f6,Qf6,-312,-674,362,middlegame,False,False
201,37,19,White,r5kr/pp3p2/2pp4/q3nPp1/8/2NP3P/PP1Q1PP1/2KR3R w - - 2 19,Qxg5+,d2g5,d2g5,Qxg5+,593,608,0,middlegame,True,False
201,38,19,Black,r5kr/pp3p2/2pp4/q3nPQ1/8/2NP3P/PP3PP1/2KR3R b - - 0 19,Kf8,g8f8,g8h7,Kh7,-592,-608,16,middlegame,False,False
201,39,20,White,r4k1r/pp3p2/2pp4/q3nPQ1/8/2NP3P/PP3PP1/2KR3R w - - 1 20,f4,f2f4,g5f6,Qf6,572,448,124,middlegame,False,False
201,40,20,Black,r4k1r/pp3p2/2pp4/q3nPQ1/5P2/2NP3P/PP4P1/2KR3R b - - 0 20,Nd7,e5d7,e5d7,Nd7,-468,-501,33,middlegame,False,False
201,41,21,White,r4k1r/pp1n1p2/2pp4/q4PQ1/5P2/2NP3P/PP4P1/2KR3R w - - 1 21,Rhe1,h1e1,d1e1,Rde1,501,556,0,middlegame,False,False
201,42,21,Black,r4k1r/pp1n1p2/2pp4/q4PQ1/5P2/2NP3P/PP4P1/2KRR3 b - - 2 21,Re8,a8e8,a5d8,Qd8,-612,-844,232,middlegame,False,False
201,43,22,White,4rk1r/pp1n1p2/2pp4/q4PQ1/5P2/2NP3P/PP4P1/2KRR3 w - - 3 22,Kb1,c1b1,e1e8,Rxe8+,844,687,157,middlegame,False,False
201,44,22,Black,4rk1r/pp1n1p2/2pp4/q4PQ1/5P2/2NP3P/PP4P1/1K1RR3 b - - 4 22,d5,d6d5,e8e1,Rxe1,-640,-916,276,middlegame,False,False
201,45,23,White,4rk1r/pp1n1p2/2p5/q2p1PQ1/5P2/2NP3P/PP4P1/1K1RR3 w - - 0 23,Rxe8+,e1e8,e1e8,Rxe8+,892,742,150,endgame,True,False
201,46,23,Black,4Rk1r/pp1n1p2/2p5/q2p1PQ1/5P2/2NP3P/PP4P1/1K1R4 b - - 0 23,Kxe8,f8e8,f8e8,Kxe8,-742,-756,14,endgame,True,False
201,47,24,White,4k2r/pp1n1p2/2p5/q2p1PQ1/5P2/2NP3P/PP4P1/1K1R4 w - - 0 24,Re1+,d1e1,d1e1,Re1+,756,903,0,endgame,False,False
201,48,24,Black,4k2r/pp1n1p2/2p5/q2p1PQ1/5P2/2NP3P/PP4P1/1K2R3 b - - 1 24,Kf8,e8f8,e8f8,Kf8,-903,-775,0,endgame,False,False
201,49,25,White,5k1r/pp1n1p2/2p5/q2p1PQ1/5P2/2NP3P/PP4P1/1K2R3 w - - 2 25,Qe7+,g5e7,f5f6,f6,775,810,0,endgame,False,False
201,50,25,Black,5k1r/pp1nQp2/2p5/q2p1P2/5P2/2NP3P/PP4P1/1K2R3 b - - 3 25,Kg7,f8g7,f8g7,Kg7,-810,-797,0,endgame,False,False
201,51,26,White,7r/pp1nQpk1/2p5/q2p1P2/5P2/2NP3P/PP4P1/1K2R3 w - - 4 26,Qxd7,e7d7,e7d7,Qxd7,797,727,70,endgame,True,False
201,52,26,Black,7r/pp1Q1pk1/2p5/q2p1P2/5P2/2NP3P/PP4P1/1K2R3 b - - 0 26,Qb4,a5b4,a5d8,Qd8,-747,-804,57,endgame,False,False
201,53,27,White,7r/pp1Q1pk1/2p5/3p1P2/1q3P2/2NP3P/PP4P1/1K2R3 w - - 1 27,Qe7,d7e7,a2a3,a3,790,642,148,endgame,False,False
201,54,27,Black,7r/pp2Qpk1/2p5/3p1P2/1q3P2/2NP3P/PP4P1/1K2R3 b - - 2 27,Qxf4,b4f4,b4e7,Qxe7,-642,-739,97,endgame,True,False
201,55,28,White,7r/pp2Qpk1/2p5/3p1P2/5q2/2NP3P/PP4P1/1K2R3 w - - 0 28,Qe5+,e7e5,b1a1,Ka1,739,676,63,endgame,False,False
201,56,28,Black,7r/pp3pk1/2p5/3pQP2/5q2/2NP3P/PP4P1/1K2R3 b - - 1 28,Qxe5,f4e5,f4e5,Qxe5,-676,-641,0,endgame,True,False
201,57,29,White,7r/pp3pk1/2p5/3pqP2/8/2NP3P/PP4P1/1K2R3 w - - 0 29,Rxe5,e1e5,e1e5,Rxe5,662,628,34,endgame,True,False
201,58,29,Black,7r/pp3pk1/2p5/3pRP2/8/2NP3P/PP4P1/1K6 b - - 0 29,Kf6,g7f6,h8h5,Rh5,-590,-611,21,endgame,False,False
201,59,30,White,7r/pp3p2/2p2k2/3pRP2/8/2NP3P/PP4P1/1K6 w - - 1 30,d4,d3d4,e5e2,Re2,603,540,63,endgame,False,False
201,60,30,Black,7r/pp3p2/2p2k2/3pRP2/3P4/2N4P/PP4P1/1K6 b - - 0 30,a5,a7a5,h8h4,Rh4,-533,-627,94,endgame,False,False
201,61,31,White,7r/1p3p2/2p2k2/p2pRP2/3P4/2N4P/PP4P1/1K6 w - - 0 31,Na4,c3a4,e5e3,Re3,584,495,89,endgame,False,False
201,62,31,Black,7r/1p3p2/2p2k2/p2pRP2/N2P4/7P/PP4P1/1K6 b - - 1 31,Rh4,h8h4,h8h4,Rh4,-532,-564,32,endgame,False,False
201,63,32,White,8/1p3p2/2p2k2/p2pRP2/N2P3r/7P/PP4P1/1K6 w - - 2 32,g4,g2g4,a4c5,Nc5,564,520,44,endgame,False,False
201,64,32,Black,8/1p3p2/2p2k2/p2pRP2/N2P2Pr/7P/PP6/1K6 b - - 0 32,Rxh3,h4h3,h4h3,Rxh3,-520,-519,0,endgame,True,False
201,65,33,White,8/1p3p2/2p2k2/p2pRP2/N2P2P1/7r/PP6/1K6 w - - 0 33,Nc5,a4c5,e5e1,Re1,519,463,56,endgame,False,False
201,66,33,Black,8/1p3p2/2p2k2/p1NpRP2/3P2P1/7r/PP6/1K6 b - - 1 33,b6,b7b6,h3h1,Rh1+,-463,-517,54,endgame,False,False
201,67,34,White,8/5p2/1pp2k2/p1NpRP2/3P2P1/7r/PP6/1K6 w - - 0 34,Nd7+,c5d7,c5d7,Nd7+,517,563,0,endgame,False,False
201,68,34,Black,8/3N1p2/1pp2k2/p2pRP2/3P2P1/7r/PP6/1K6 b - - 1 34,Kg7,f6g7,f6g5,Kg5,-563,-633,70,endgame,False,False
201,69,35,White,8/3N1pk1/1pp5/p2pRP2/3P2P1/7r/PP6/1K6 w - - 2 35,Nxb6,d7b6,e5e1,Re1,624,555,69,endgame,True,False
201,70,35,Black,8/5pk1/1Np5/p2pRP2/3P2P1/7r/PP6/1K6 b - - 0 35,Rd3,h3d3,h3h1,Rh1+,-555,-537,0,endgame,False,False
201,71,36,White,8/5pk1/1Np5/p2pRP2/3P2P1/3r4/PP6/1K6 w - - 1 36,g5,g4g5,e5e7,Re7,575,601,0,endgame,False,False
201,72,36,Black,8/5pk1/1Np5/p2pRPP1/3P4/3r4/PP6/1K6 b - - 0 36,Rxd4,d3d4,d3d1,Rd1+,-600,-638,38,endgame,True,False
201,73,37,White,8/5pk1/1Np5/p2pRPP1/3r4/8/PP6/1K6 w - - 0 37,Nd7,b6d7,b6c8,Nc8,621,542,79,endgame,False,False
201,74,37,Black,8/3N1pk1/2p5/p2pRPP1/3r4/8/PP6/1K6 b - - 1 37,a4,a5a4,d4g4,Rg4,-542,-590,48,endgame,False,False
201,75,38,White,8/3N1pk1/2p5/3pRPP1/p2r4/8/PP6/1K6 w - - 0 38,f6+,f5f6,e5e8,Re8,646,532,114,endgame,False,False
201,76,38,Black,8/3N1pk1/2p2P2/3pR1P1/p2r4/8/PP6/1K6 b - - 0 38,Kg6,g7g6,g7g6,Kg6,-626,-608,0,endgame,False,False
201,77,39,White,8/3N1p2/2p2Pk1/3pR1P1/p2r4/8/PP6/1K6 w - - 1 39,Nf8+,d7f8,d7f8,Nf8+,608,688,0,endgame,False,False
202,1,1,White,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,e4,e2e4,e2e4,e4,33,35,0,opening,False,False
202,2,1,Black,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,e5,e7e5,e7e5,e5,-31,-40,9,opening,False,False
202,3,2,White,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,Bc4,f1c4,g1f3,Nf3,40,7,33,opening,False,False
202,4,2,Black,rnbqkbnr/pppp1ppp/8/4p3/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq - 1 2,d6,d7d6,b8c6,Nc6,5,-34,39,opening,False,False
202,5,3,White,rnbqkbnr/ppp2ppp/3p4/4p3/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq - 0 3,h3,h2h3,d2d4,d4,32,1,31,opening,False,False
202,6,3,Black,rnbqkbnr/ppp2ppp/3p4/4p3/2B1P3/7P/PPPP1PP1/RNBQK1NR b KQkq - 0 3,Be7,f8e7,g8f6,Nf6,-1,-24,23,opening,False,False
202,7,4,White,rnbqk1nr/ppp1bppp/3p4/4p3/2B1P3/7P/PPPP1PP1/RNBQK1NR w KQkq - 1 4,Nf3,g1f3,g1f3,Nf3,22,26,0,opening,False,False
202,8,4,Black,rnbqk1nr/ppp1bppp/3p4/4p3/2B1P3/5N1P/PPPP1PP1/RNBQK2R b KQkq - 2 4,Nf6,g8f6,g8f6,Nf6,-26,-23,0,opening,False,False
202,9,5,White,rnbqk2r/ppp1bppp/3p1n2/4p3/2B1P3/5N1P/PPPP1PP1/RNBQK2R w KQkq - 3 5,Nc3,b1c3,b1c3,Nc3,24,28,0,opening,False,False
202,10,5,Black,rnbqk2r/ppp1bppp/3p1n2/4p3/2B1P3/2N2N1P/PPPP1PP1/R1BQK2R b KQkq - 4 5,O-O,e8g8,c7c5,c5,-28,-31,3,opening,False,False
202,11,6,White,rnbq1rk1/ppp1bppp/3p1n2/4p3/2B1P3/2N2N1P/PPPP1PP1/R1BQK2R w KQ - 5 6,a3,a2a3,d2d4,d4,31,-33,64,opening,False,False
202,12,6,Black,rnbq1rk1/ppp1bppp/3p1n2/4p3/2B1P3/P1N2N1P/1PPP1PP1/R1BQK2R b KQ - 0 6,c6,c7c6,f6e4,Nxe4,33,-23,56,opening,False,False
202,13,7,White,rnbq1rk1/pp2bppp/2pp1n2/4p3/2B1P3/P1N2N1P/1PPP1PP1/R1BQK2R w KQ - 0 7,d3,d2d3,c4a2,Ba2,19,24,0,opening,False,False
202,14,7,Black,rnbq1rk1/pp2bppp/2pp1n2/4p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQK2R b KQ - 0 7,a5,a7a5,f8e8,Re8,-16,-20,4,opening,False,False
202,15,8,White,rnbq1rk1/1p2bppp/2pp1n2/p3p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQK2R w KQ - 0 8,O-O,e1g1,e1g1,O-O,16,15,1,opening,False,False
202,16,8,Black,rnbq1rk1/1p2bppp/2pp1n2/p3p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQ1RK1 b - - 1 8,b5,b7b5,f8e8,Re8,-12,-6,0,opening,False,False
202,17,9,White,rnbq1rk1/4bppp/2pp1n2/pp2p3/2B1P3/P1NP1N1P/1PP2PP1/R1BQ1RK1 w - - 0 9,Ba2,c4a2,c4a2,Ba2,7,13,0,opening,False,False
202,18,9,Black,rnbq1rk1/4bppp/2pp1n2/pp2p3/4P3/P1NP1N1P/BPP2PP1/R1BQ1RK1 b - - 1 9,Na6,b8a6,h7h6,h6,-13,-34,21,opening,False,False
202,19,10,White,r1bq1rk1/4bppp/n1pp1n2/pp2p3/4P3/P1NP1N1P/BPP2PP1/R1BQ1RK1 w - - 2 10,Nh2,f3h2,c3e2,Ne2,34,-12,46,opening,False,False
202,20,10,Black,r1bq1rk1/4bppp/n1pp1n2/pp2p3/4P3/P1NP3P/BPP2PPN/R1BQ1RK1 b - - 3 10,Bb7,c8b7,d6d5,d5,12,-40,52,opening,False,False
202,21,11,White,r2q1rk1/1b2bppp/n1pp1n2/pp2p3/4P3/P1NP3P/BPP2PPN/R1BQ1RK1 w - - 4 11,f4,f2f4,c3e2,Ne2,44,44,0,opening,False,False
202,22,11,Black,r2q1rk1/1b2bppp/n1pp1n2/pp2p3/4PP2/P1NP3P/BPP3PN/R1BQ1RK1 b - - 0 11,exf4,e5f4,e5f4,exf4,-44,-39,0,opening,True,False
202,23,12,White,r2q1rk1/1b2bppp/n1pp1n2/pp6/4Pp2/P1NP3P/BPP3PN/R1BQ1RK1 w - - 0 12,Bxf4,c1f4,c1f4,Bxf4,41,41,0,opening,True,False
202,24,12,Black,r2q1rk1/1b2bppp/n1pp1n2/pp6/4PB2/P1NP3P/BPP3PN/R2Q1RK1 b - - 0 12,b4,b5b4,a6c5,Nc5,-41,-76,35,middlegame,False,False
